rentrak_title_id,title_name,year,week,studio,genre,screen_number,sequel,gbo,opening,lead_actor,supporting_actor,producer,director,synopsis
817204,The Big Year,2011,42,Fox,Comedy,2150,0,7204138,3251884,"Jack Black,Owen Wilson,Steve Martin","Rashida Jones,Anjelica Huston,Dianne Wiest,Tim Blake Nelson,Kevin Pollak,Anthony Anderson,Joel McHale,Brian Dennehy,Jim Parsons,Rosamund Pike",Curtis Hanson/Karen Rosenfelt/Ben Stiller,David Frankel," Steve Martin, Jack Black and Owen Wilson are at a crossroads -- one is experiencing a mid-life crisis, another a late-life crisis, and the third, a far from ordinary no-life crisis. From David Frankel, the director of The Devil Wears Prada and Marley & Me, comes a sophisticated comedy about three friendly rivals who, tired of being ruled by obligations and responsibilities, dedicate a year of their lives to following their dreams. Their big year takes them on a cross-country journey of wild and life-changing adventures. -- (C) 20th Century Foxmore "
816427,Paranormal Activity 3,2011,43,Paramount,Horror,3321,1,104028807,52568183,"Chloe Csengery,Christopher Nicholas Smith,Lauren Bittner",,Jason Blum/Akiva Goldsman/Oren Peli/Steven Schneider,Henry Joost/Ariel Schulman," The Paranormal Activity franchise continues with this third outing from Paramount Pictures. Oren Peli and Jason Blum return to produce the highly secretive feature, with Catfish's directing duo of Henry Joost and Ariel Schulman taking on the helming duties. ~ Jeremy Wheeler, Rovimore "
813794,The Three Musketeers (2011),2011,43,Other,Action,3017,0,20374484,8674452,"Christoph Waltz,Logan Lerman,Matthew Macfadyen","Mads Mikkelsen,Milla Jovovich,Ray Stevenson,Juno Temple,Orlando Bloom,Luke Evans,James Corden",Paul W.S. Anderson/Jeremy Bolt/Robert Kulzer,Paul W.S. Anderson," The hot-headed young D'Artagnan (Logan Lerman) joins forces with three rogue Musketeers (Matthew MacFadyen, Luke Evans and Ray Stevenson) in this reboot of Alexandre Dumas' story. They must stop the evil Richlieu (Christoph Waltz) and face off with Buckingham (Orlando Bloom) and the treacherous Milady (Milla Jovovich). The action adventure is given a state of the art update in 3-D. -- (C) Summitmore "
816532,Johnny English Reborn,2011,43,Universal,Comedy,1552,1,8305970,3833300,"Gillian Anderson,Rowan Atkinson","Rosamund Pike,Dominic West",Rowan Atkinson/Tim Bevan/Eric Fellner,Oliver Parker," In the years since MI7's top spy vanished off the grid, Johnny English (Rowan Atkinson) has been honing his unique skills in a remote region of Asia. But when his agency superiors learn of an attempt against the Chinese premier's life, they must hunt down the highly unorthodox agent. Now that the world needs him once again, Johnny English is back in action. With one shot at redemption, he must employ the latest in hi-tech gadgets to unravel a web of conspiracy that runs throughout the KGB, CIA and even MI-7. With mere days until a heads of state conference, one man must use every trick in his playbook to protect us all. For Johnny English, disaster may be an option, but failure never is. -- (C) Offical Sitemore "
810701,Puss in Boots,2011,44,Paramount,Animation,3952,0,149260504,34077439,"Antonio Banderas,Salma Hayek,Zach Galifianakis",,Joe M. Aguilar/Michelle Raimo,Chris Miller," Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots. -- (C) Dreamworks/Paramountmore "
816700,In Time,2011,44,Fox,Suspense,3122,0,37520095,12050368,"Amanda Seyfried,Cillian Murphy,Justin Timberlake","Johnny Galecki,Olivia Wilde,Alex Pettyfer,Vincent Kartheiser",Marc Abraham Milchan/Eric Newman/Andrew Niccol,Andrew Niccol," When Will Salas is falsely accused of murder, he must figure out a way to bring down a system where time is money - literally - enabling the wealthy to live forever while the poor, like Will, have to beg, borrow, and steal enough minutes to make it through another day. -- (C) 20th Century Foxmore "
818651,The Rum Diary,2011,44,Other,Comedy,2273,0,13109815,5135369,"Aaron Eckhart,Amber Heard,Johnny Depp","Richard Jenkins,Giovanni Ribisi",Johnny Depp/Tim Headington/Graham King/Greg Shapiro,Bruce Robinson," Based on the debut novel by Hunter S. Thompson. Tiring of the noise and madness of New York and the crushing conventions of late Eisenhower-era America, Paul Kemp (Johnny Depp) travels to the pristine island of Puerto Rico to write for a local newspaper, run by downtrodden editor Lotterman (Richard Jenkins). Adopting the rum-soaked life of the island, Paul soon becomes obsessed with Chenault (Amber Heard), the wildly attractive Connecticut-born fianc̩e of Sanderson (Aaron Eckhart). Sanderson is one of a growing number of American entrepreneurs who are determined to convert Puerto Rico into a capitalist paradise in service of the wealthy. When Kemp is recruited by Sanderson to write favorably about his latest unsavory scheme, the journalist is presented with a choice: to use his words for the corrupt businessmen's financial benefit, or use them to take the bastards down. -- (C) FilmDistrictmore "
815375,Tower Heist,2011,45,Universal,Comedy,3367,0,78046570,24025190,"Ben Stiller,Eddie Murphy","Tea Leoni,Michael Pena,Matthew Broderick,Gabourey Sidibe,Alan Alda,Casey Affleck",Bill Carraro/Grian Grazer/Karen Kehela Sherwood/Eddie Murphy/Kim Roth,Brett Ratner," Ben Stiller and Eddie Murphy lead an all-star cast in Tower Heist, a comedy caper about working stiffs who seek revenge on the Wall Street swindler who stiffed them. After the workers at a luxury Central Park condominium discover the penthouse billionaire has stolen their retirement, they plot the ultimate revenge: a heist to reclaim what he took from them. -- (C) Official Sitemore "
818333,A Very Harold & Kumar 3D Christmas,2011,45,WB,Comedy,2875,1,35061031,12954142,"John Cho,Kal Penn,Neil Patrick Harris","Danneel Ackles,Thomas Lennon,Paula Garces",Greg Shapiro,Todd Strauss-Schulson," Following years of growing apart, Harold Lee (Cho) and Kumar Patel (Penn) have replaced each other with new friends and are preparing for their respective Yuletide celebrations. But when a mysterious package mistakenly arrives at Kumar's door on Christmas Eve, his attempt to redirect it to Harold's house ends with the ""high grade"" contents-and Harold's father-in-law's prize Christmas tree-going up in smoke. With his in-laws out of the house for the day, Harold decides to cover his tracks, rather than come clean. Reluctantly embarking on another ill-advised journey with Kumar through New York City, their search for the perfect replacement tree takes them through party heaven-and almost blows Christmas Eve sky high. -- (C) Warner Brosmore "
812202,Immortals,2011,46,Other,Action,3112,0,83504017,32206425,"Henry Cavill,Mickey Rourke","Freida Pinto,John Hurt,Stephen Dorff,Isabel Lucas,Luke Evans,Kellan Lutz",Mark Canton/Ryan Kavanaugh/Gianni Nunnari/Tucker Tooley,Tarsem," The brutal and bloodthirsty King Hyperion (Mickey Rourke) and his murderous Heraklion army are rampaging across Greece in search of the long lost Bow of Epirus. With the invincible Bow, the king will be able to overthrow the Gods of Olympus and become the undisputed master of his world. With ruthless efficiency, Hyperion and his legions destroy everything in their wake, and it seems nothing will stop the evil king's mission. As village after village is obliterated, a stonemason named Theseus (Henry Cavill) vows to avenge the death of his mother in one of Hyperion's raids. When Theseus meets the Sybelline Oracle, Phaedra (Freida Pinto), her disturbing visions of the young man's future convince her that he is the key to stopping the destruction. With her help, Theseus assembles a small band of followers and embraces his destiny in a final desperate battle for the future of humanity. -- (C) Relativity Mediamore "
814899,Jack and Jill,2011,46,Sony,Comedy,3438,0,74158157,25003575,"Adam Sandler,Al Pacino,Katie Holmes","Nick Swardson,Allen Covert",Allen Covert/Todd Garner/Jack Giarraputo/Tim Herlihy/Steve Koren/Adam Sandler/Robert Smigel,Dennis Dugan," Jack and Jill is a comedy focusing on Jack Sadelstein (Adam Sandler), a successful advertising executive in Los Angeles with a beautiful wife and kids, who dreads one event each year: the Thanksgiving visit of his identical twin sister Jill (also Adam Sandler). Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down. Katie Holmes plays Erin, Jack's wife. -- (C) Sony Picturesmore "
817229,J. Edgar,2011,46,WB,Drama,1910,0,37306030,11217324,"Armie Hammer,Leonardo DiCaprio,Naomi Watts","Judi Dench,Josh Lucas",Clint Eastwood/Brian Grazer/Ron Howard/Robert Lorenz/Tim Moore,Clint Eastwood," J. Edgar explores the public and private life of one of the most powerful, controversial and enigmatic figures of the 20th century. As the face of law enforcement in America for almost fifty years, J. Edgar Hoover (Leonardo DiCaprio) was feared and admired, reviled and revered. But behind closed doors, he held secrets that would have destroyed his image, his career and his life. -- (C) Warner Brosmore "
812616,The Twilight Saga: Breaking Dawn Part 1,2011,47,Other,Drama,4061,1,281287133,138122261,"Kristen Stewart,Robert Pattinson,Taylor Lautner","Peter Facinelli,Lee Pace,Michael Sheen,Maggie Grace,Anna Kendrick,Jackson Rathbone,Jamie Campbell Bower,Dakota Fanning,Nikki Reed,Ashley Greene,Kellan Lutz",Stephenie Meyer/Wyck Godfrey,Bill Condon," In the fourth installment of The Twilight Saga, a marriage, honeymoon and the birth of a child bring unforeseen and shocking developments for Bella (Stewart) and Edward (Pattinson).more "
810629,Happy Feet Two,2011,47,WB,Animation,3606,1,64006466,21237068,"Elijah Wood,Robin Williams","Matt Damon,Brad Pitt,E.G. Daily,Hank Azaria,Sofia Vergara",Doug Mitchell/George Miller,George Miller," Happy Feet Two returns audiences to the magnificent landscape of Antarctica in superb 3D. Mumble, The Master of Tap, has a problem because his tiny son, Erik, is choreo-phobic. Reluctant to dance, Erik runs away and encounters The Mighty Sven-a penguin who can fly! Mumble has no hope of competing with this charismatic new role model. But things get worse when the world is shaken by powerful forces. Erik learns of his father's ""guts and grit"" as Mumble brings together the penguin nations and all manner of fabulous creatures-from tiny Krill to giant Elephant Seals-to put things right. -- (C) Warner Brosmore "
813998,The Muppets,2011,48,Disney,Family,3440,0,88631237,29239026,"Amy Adams,Jason Segel","Emily Blunt,Kristen Schaal,Z,Jim Parsons,David Rudman,Steve Whitmire,Rashida Jones,Alan Arkin,Ken Jeong,Bill Barretta,Eddie Pepitone,Bill Cobbs,Eric Jacobson,Ricky Gervais,Matt Vogel,Chris Cooper,Peter Linz,Sarah Silverman,Dave Goelz",David Hoberman/Todd Lieberman,James Bobin," On vacation in Los Angeles, Walter, the world's biggest Muppet fan, and his friends Gary (Jason Segel) and Mary (Amy Adams) from Smalltown, USA, discover the nefarious plan of oilman Tex Richman (Chris Cooper) to raze the Muppet Theater and drill for the oil recently discovered beneath the Muppets' former stomping grounds. To stage The Greatest Muppet Telethon Ever and raise the $10 million needed to save the theater, Walter, Mary and Gary help Kermit reunite the Muppets, who have all gone their separate ways: Fozzie now performs with a Reno casino tribute band called the Moopets, Miss Piggy is a plus-size fashion editor at Vogue Paris, Animal is in a Santa Barbara clinic for anger management, and Gonzo is a high-powered plumbing magnate. -- (C) Walt Disneymore "
